Time,Source,Topic,SampleTime,PerfCounter,Elapsed
2025-01-21T12:00:35-0500,ezmsg.sigproc.downsample.Downsample,PREPROC/DEC_LFS/DOWNSAMPLE,-2208959998.9029274,1314993.864731416,0.0158
2025-01-21T12:00:35-0500,ezmsg.sigproc.affinetransform.CommonRereference,PREPROC/CAR,-2208959998.650614,1314993.865100666,0.0263
2025-01-21T12:00:35-0500,ezmsg.sigproc.decimate.ChebyForDecimate,PREPROC/DEC_HGA/FILTER,-2208959998.8003635,1314993.865501458,0.3619
2025-01-21T12:00:35-0500,ezmsg.sigproc.decimate.ChebyForDecimate,PREPROC/DEC_LFS/FILTER,-2208959998.8003635,1314993.865887291,0.3535
2025-01-21T12:00:35-0500,ezmsg.sigproc.bandpower.BandPower,PREPROC/BP_HGA,-2208959999.467192,1314993.867347458,1.4305
2025-01-21T12:00:35-0500,ezmsg.sigproc.scaler.AdaptiveStandardScaler,PREPROC/SCALER_LFS,-2208959998.9540453,1314993.867439916,0.0560
2025-01-21T12:00:35-0500,ezmsg.sigproc.scaler.AdaptiveStandardScaler,PREPROC/SCALER_HGA,-2208959999.6146483,1314993.867506291,0.0326
2025-01-21T12:00:35-0500,ezmsg.sigproc.downsample.Downsample,PREPROC/DEC_HGA/DOWNSAMPLE,-2208959998.851809,1314993.867788958,0.0185
2025-01-21T12:00:35-0500,ezmsg.sigproc.downsample.Downsample,PREPROC/DEC_LFS/DOWNSAMPLE,-2208959998.851809,1314993.867836041,0.0151
2025-01-21T12:00:35-0500,ezmsg.sigproc.affinetransform.CommonRereference,PREPROC/CAR,-2208959998.6004786,1314993.868149708,0.0240
2025-01-21T12:00:35-0500,ezmsg.sigproc.decimate.ChebyForDecimate,PREPROC/DEC_HGA/FILTER,-2208959998.7505565,1314993.868540291,0.3523
2025-01-21T12:00:35-0500,ezmsg.sigproc.decimate.ChebyForDecimate,PREPROC/DEC_LFS/FILTER,-2208959998.7505565,1314993.868922875,0.3508
2025-01-21T12:00:35-0500,ezmsg.sigproc.bandpower.BandPower,PREPROC/BP_HGA,-2208959999.4180403,1314993.870341791,1.3900
2025-01-21T12:00:35-0500,ezmsg.sigproc.scaler.AdaptiveStandardScaler,PREPROC/SCALER_LFS,-2208959998.9029274,1314993.870429083,0.0529
2025-01-21T12:00:35-0500,ezmsg.sigproc.scaler.AdaptiveStandardScaler,PREPROC/SCALER_HGA,-2208959999.5654964,1314993.870495791,0.0316
2025-01-21T12:00:35-0500,ezmsg.sigproc.downsample.Downsample,PREPROC/DEC_HGA/DOWNSAMPLE,-2208959998.8006916,1314993.870779875,0.0184
2025-01-21T12:00:35-0500,ezmsg.sigproc.downsample.Downsample,PREPROC/DEC_LFS/DOWNSAMPLE,-2208959998.8006916,1314993.870830416,0.0124
2025-01-21T12:00:35-0500,ezmsg.sigproc.affinetransform.CommonRereference,PREPROC/CAR,-2208959998.5503435,1314993.871193208,0.0256
2025-01-21T12:00:35-0500,ezmsg.sigproc.decimate.ChebyForDecimate,PREPROC/DEC_HGA/FILTER,-2208959998.700421,1314993.871583791,0.3529
2025-01-21T12:00:35-0500,ezmsg.sigproc.decimate.ChebyForDecimate,PREPROC/DEC_LFS/FILTER,-2208959998.700421,1314993.871987291,0.3727
2025-01-21T12:00:35-0500,ezmsg.sigproc.bandpower.BandPower,PREPROC/BP_HGA,-2208959999.368888,1314993.873501583,1.4519
2025-01-21T12:00:35-0500,ezmsg.sigproc.scaler.AdaptiveStandardScaler,PREPROC/SCALER_LFS,-2208959998.851809,1314993.873597041,0.0576
2025-01-21T12:00:35-0500,ezmsg.sigproc.scaler.AdaptiveStandardScaler,PREPROC/SCALER_HGA,-2208959999.516344,1314993.873664833,0.0320
2025-01-21T12:00:35-0500,ezmsg.sigproc.downsample.Downsample,PREPROC/DEC_HGA/DOWNSAMPLE,-2208959998.751539,1314993.873945916,0.0316
2025-01-21T12:00:35-0500,ezmsg.sigproc.downsample.Downsample,PREPROC/DEC_LFS/DOWNSAMPLE,-2208959998.753505,1314993.873996291,0.0176
2025-01-21T12:00:35-0500,ezmsg.sigproc.affinetransform.CommonRereference,PREPROC/CAR,-2208959998.5005364,1314993.874388875,0.0487
2025-01-21T12:00:35-0500,brnbci.sigproc.model.chang_text.unit.ChangTextDecoder,MODEL,0.0,1314993.87504425,0.6135
2025-01-21T12:00:35-0500,ezmsg.sigproc.decimate.ChebyForDecimate,PREPROC/DEC_HGA/FILTER,-2208959998.650614,1314993.875462875,0.3721
2025-01-21T12:00:35-0500,ezmsg.sigproc.decimate.ChebyForDecimate,PREPROC/DEC_LFS/FILTER,-2208959998.650614,1314993.875859333,0.3528
2025-01-21T12:00:35-0500,ezmsg.sigproc.bandpower.BandPower,PREPROC/BP_HGA,-2208959999.3197365,1314993.877461208,1.5664
2025-01-21T12:00:35-0500,ezmsg.sigproc.scaler.AdaptiveStandardScaler,PREPROC/SCALER_LFS,-2208959998.8006916,1314993.877568666,0.0639
2025-01-21T12:00:35-0500,ezmsg.sigproc.scaler.AdaptiveStandardScaler,PREPROC/SCALER_HGA,-2208959999.467192,1314993.877643583,0.0334
2025-01-21T12:00:35-0500,ezmsg.sigproc.downsample.Downsample,PREPROC/DEC_HGA/DOWNSAMPLE,-2208959998.7004213,1314993.877980416,0.0367
2025-01-21T12:00:35-0500,ezmsg.sigproc.downsample.Downsample,PREPROC/DEC_LFS/DOWNSAMPLE,-2208959998.7023873,1314993.878035166,0.0188
2025-01-21T12:00:35-0500,ezmsg.sigproc.affinetransform.CommonRereference,PREPROC/CAR,-2208959998.4504013,1314993.878470666,0.0493
2025-01-21T12:00:35-0500,ezmsg.sigproc.decimate.ChebyForDecimate,PREPROC/DEC_HGA/FILTER,-2208959998.6004786,1314993.878948041,0.4385
2025-01-21T12:00:35-0500,ezmsg.sigproc.decimate.ChebyForDecimate,PREPROC/DEC_LFS/FILTER,-2208959998.6004786,1314993.879358333,0.3745
2025-01-21T12:00:35-0500,ezmsg.sigproc.bandpower.BandPower,PREPROC/BP_HGA,-2208959999.270584,1314993.880769791,1.3807
2025-01-21T12:00:35-0500,ezmsg.sigproc.scaler.AdaptiveStandardScaler,PREPROC/SCALER_LFS,-2208959998.753505,1314993.880850916,0.0496
2025-01-21T12:00:35-0500,ezmsg.sigproc.scaler.AdaptiveStandardScaler,PREPROC/SCALER_HGA,-2208959999.4180403,1314993.880914458,0.0315
2025-01-21T12:00:35-0500,ezmsg.sigproc.downsample.Downsample,PREPROC/DEC_HGA/DOWNSAMPLE,-2208959998.651269,1314993.881179333,0.0161
2025-01-21T12:00:35-0500,ezmsg.sigproc.downsample.Downsample,PREPROC/DEC_LFS/DOWNSAMPLE,-2208959998.651269,1314993.881223708,0.0128
2025-01-21T12:00:35-0500,ezmsg.sigproc.affinetransform.CommonRereference,PREPROC/CAR,-2208959998.400594,1314993.881572291,0.0360
2025-01-21T12:00:35-0500,ezmsg.sigproc.decimate.ChebyForDecimate,PREPROC/DEC_HGA/FILTER,-2208959998.5503435,1314993.881975333,0.3657
2025-01-21T12:00:35-0500,ezmsg.sigproc.decimate.ChebyForDecimate,PREPROC/DEC_LFS/FILTER,-2208959998.5503435,1314993.882377166,0.3688
2025-01-21T12:00:35-0500,ezmsg.sigproc.bandpower.BandPower,PREPROC/BP_HGA,-2208959999.221432,1314993.88366425,1.2585
2025-01-21T12:00:35-0500,ezmsg.sigproc.scaler.AdaptiveStandardScaler,PREPROC/SCALER_LFS,-2208959998.7023873,1314993.883742791,0.0486
2025-01-21T12:00:35-0500,ezmsg.sigproc.scaler.AdaptiveStandardScaler,PREPROC/SCALER_HGA,-2208959999.368888,1314993.883805583,0.0303
2025-01-21T12:00:35-0500,ezmsg.sigproc.downsample.Downsample,PREPROC/DEC_HGA/DOWNSAMPLE,-2208959998.602117,1314993.884066166,0.0155
2025-01-21T12:00:35-0500,ezmsg.sigproc.downsample.Downsample,PREPROC/DEC_LFS/DOWNSAMPLE,-2208959998.604083,1314993.884109708,0.0123
2025-01-21T12:00:35-0500,ezmsg.sigproc.affinetransform.CommonRereference,PREPROC/CAR,-2208959998.3504586,1314993.884427416,0.0238
2025-01-21T12:00:35-0500,ezmsg.sigproc.decimate.ChebyForDecimate,PREPROC/DEC_HGA/FILTER,-2208959998.5005364,1314993.884815625,0.3515
2025-01-21T12:00:35-0500,ezmsg.sigproc.decimate.ChebyForDecimate,PREPROC/DEC_LFS/FILTER,-2208959998.5005364,1314993.88519775,0.3508
2025-01-21T12:00:35-0500,ezmsg.sigproc.bandpower.BandPower,PREPROC/BP_HGA,-2208959999.1722803,1314993.886523041,1.2960
2025-01-21T12:00:35-0500,ezmsg.sigproc.scaler.AdaptiveStandardScaler,PREPROC/SCALER_LFS,-2208959998.651269,1314993.886604333,0.0522
2025-01-21T12:00:35-0500,ezmsg.sigproc.scaler.AdaptiveStandardScaler,PREPROC/SCALER_HGA,-2208959999.3197365,1314993.886666333,0.0309
2025-01-21T12:00:35-0500,ezmsg.sigproc.downsample.Downsample,PREPROC/DEC_HGA/DOWNSAMPLE,-2208959998.550999,1314993.886913333,0.0148
2025-01-21T12:00:35-0500,ezmsg.sigproc.downsample.Downsample,PREPROC/DEC_LFS/DOWNSAMPLE,-2208959998.552965,1314993.886957708,0.0120
2025-01-21T12:00:35-0500,ezmsg.sigproc.affinetransform.CommonRereference,PREPROC/CAR,-2208959998.3006516,1314993.887290791,0.0234
2025-01-21T12:00:35-0500,ezmsg.sigproc.decimate.ChebyForDecimate,PREPROC/DEC_HGA/FILTER,-2208959998.4504013,1314993.887682125,0.3547
2025-01-21T12:00:35-0500,ezmsg.sigproc.decimate.ChebyForDecimate,PREPROC/DEC_LFS/FILTER,-2208959998.4504013,1314993.888072416,0.3541
2025-01-21T12:00:35-0500,ezmsg.sigproc.bandpower.BandPower,PREPROC/BP_HGA,-2208959999.1231284,1314993.88954775,1.4461
2025-01-21T12:00:35-0500,ezmsg.sigproc.scaler.AdaptiveStandardScaler,PREPROC/SCALER_LFS,-2208959998.604083,1314993.88967025,0.0591
2025-01-21T12:00:35-0500,ezmsg.sigproc.scaler.AdaptiveStandardScaler,PREPROC/SCALER_HGA,-2208959999.270584,1314993.88974225,0.0330
2025-01-21T12:00:35-0500,ezmsg.sigproc.downsample.Downsample,PREPROC/DEC_HGA/DOWNSAMPLE,-2208959998.501847,1314993.890062375,0.0247
2025-01-21T12:00:35-0500,ezmsg.sigproc.downsample.Downsample,PREPROC/DEC_LFS/DOWNSAMPLE,-2208959998.501847,1314993.890110791,0.0142
2025-01-21T12:00:35-0500,ezmsg.sigproc.affinetransform.CommonRereference,PREPROC/CAR,-2208959998.2505164,1314993.890470666,0.0386
2025-01-21T12:00:35-0500,ezmsg.sigproc.decimate.ChebyForDecimate,PREPROC/DEC_HGA/FILTER,-2208959998.400594,1314993.890903541,0.3915
2025-01-21T12:00:35-0500,ezmsg.sigproc.decimate.ChebyForDecimate,PREPROC/DEC_LFS/FILTER,-2208959998.400594,1314993.891306291,0.3694
2025-01-21T12:00:35-0500,ezmsg.sigproc.bandpower.BandPower,PREPROC/BP_HGA,-2208959999.0739765,1314993.892901166,1.5653
2025-01-21T12:00:35-0500,ezmsg.sigproc.scaler.AdaptiveStandardScaler,PREPROC/SCALER_LFS,-2208959998.552965,1314993.892984791,0.0511
2025-01-21T12:00:35-0500,ezmsg.sigproc.scaler.AdaptiveStandardScaler,PREPROC/SCALER_HGA,-2208959999.221432,1314993.893050166,0.0319
2025-01-21T12:00:35-0500,ezmsg.sigproc.downsample.Downsample,PREPROC/DEC_HGA/DOWNSAMPLE,-2208959998.4507294,1314993.893319083,0.0210
2025-01-21T12:00:35-0500,ezmsg.sigproc.downsample.Downsample,PREPROC/DEC_LFS/DOWNSAMPLE,-2208959998.4507294,1314993.893364916,0.0129
2025-01-21T12:00:35-0500,ezmsg.sigproc.affinetransform.CommonRereference,PREPROC/CAR,-2208959998.2003813,1314993.893705291,0.0234
2025-01-21T12:00:35-0500,ezmsg.sigproc.decimate.ChebyForDecimate,PREPROC/DEC_HGA/FILTER,-2208959998.3504586,1314993.894095083,0.3505
2025-01-21T12:00:35-0500,ezmsg.sigproc.decimate.ChebyForDecimate,PREPROC/DEC_LFS/FILTER,-2208959998.3504586,1314993.894540583,0.3711
2025-01-21T12:00:35-0500,ezmsg.sigproc.bandpower.BandPower,PREPROC/BP_HGA,-2208959999.024824,1314993.896018916,1.4454
2025-01-21T12:00:35-0500,ezmsg.sigproc.scaler.AdaptiveStandardScaler,PREPROC/SCALER_LFS,-2208959998.501847,1314993.896157708,0.0732
2025-01-21T12:00:35-0500,ezmsg.sigproc.scaler.AdaptiveStandardScaler,PREPROC/SCALER_HGA,-2208959999.1722803,1314993.896241333,0.0351
2025-01-21T12:00:35-0500,ezmsg.sigproc.downsample.Downsample,PREPROC/DEC_HGA/DOWNSAMPLE,-2208959998.401577,1314993.896610958,0.0393
2025-01-21T12:00:35-0500,ezmsg.sigproc.downsample.Downsample,PREPROC/DEC_LFS/DOWNSAMPLE,-2208959998.403543,1314993.896671958,0.0254
2025-01-21T12:00:35-0500,ezmsg.sigproc.affinetransform.CommonRereference,PREPROC/CAR,-2208959998.150574,1314993.897043583,0.0276
2025-01-21T12:00:35-0500,ezmsg.sigproc.decimate.ChebyForDecimate,PREPROC/DEC_HGA/FILTER,-2208959998.3006516,1314993.897457083,0.3742
2025-01-21T12:00:35-0500,ezmsg.sigproc.decimate.ChebyForDecimate,PREPROC/DEC_LFS/FILTER,-2208959998.3006516,1314993.897843041,0.3530
2025-01-21T12:00:35-0500,ezmsg.sigproc.bandpower.BandPower,PREPROC/BP_HGA,-2208959998.9756727,1314993.899379375,1.5056
2025-01-21T12:00:35-0500,ezmsg.sigproc.scaler.AdaptiveStandardScaler,PREPROC/SCALER_LFS,-2208959998.4507294,1314993.899465791,0.0529
2025-01-21T12:00:35-0500,ezmsg.sigproc.scaler.AdaptiveStandardScaler,PREPROC/SCALER_HGA,-2208959999.1231284,1314993.899532208,0.0334
2025-01-21T12:00:35-0500,ezmsg.sigproc.downsample.Downsample,PREPROC/DEC_HGA/DOWNSAMPLE,-2208959998.350459,1314993.899870791,0.0178
2025-01-21T12:00:35-0500,ezmsg.sigproc.downsample.Downsample,PREPROC/DEC_LFS/DOWNSAMPLE,-2208959998.352425,1314993.899918375,0.0140
2025-01-21T12:00:35-0500,brnbci.sigproc.model.chang_text.unit.ChangTextDecoder,MODEL,0.0,1314993.900635208,0.6459
2025-01-21T12:00:35-0500,ezmsg.sigproc.affinetransform.CommonRereference,PREPROC/CAR,-2208959998.100439,1314993.901044833,0.0450
2025-01-21T12:00:35-0500,ezmsg.sigproc.decimate.ChebyForDecimate,PREPROC/DEC_HGA/FILTER,-2208959998.2505164,1314993.901457666,0.3714
2025-01-21T12:00:35-0500,ezmsg.sigproc.decimate.ChebyForDecimate,PREPROC/DEC_LFS/FILTER,-2208959998.2505164,1314993.901854708,0.3641
2025-01-21T12:00:35-0500,ezmsg.sigproc.bandpower.BandPower,PREPROC/BP_HGA,-2208959998.9265203,1314993.903342708,1.4554
2025-01-21T12:00:35-0500,ezmsg.sigproc.scaler.AdaptiveStandardScaler,PREPROC/SCALER_LFS,-2208959998.403543,1314993.903429083,0.0527
2025-01-21T12:00:35-0500,ezmsg.sigproc.scaler.AdaptiveStandardScaler,PREPROC/SCALER_HGA,-2208959999.0739765,1314993.903493916,0.0321
2025-01-21T12:00:35-0500,ezmsg.sigproc.downsample.Downsample,PREPROC/DEC_HGA/DOWNSAMPLE,-2208959998.3013067,1314993.903769708,0.0252
2025-01-21T12:00:35-0500,ezmsg.sigproc.downsample.Downsample,PREPROC/DEC_LFS/DOWNSAMPLE,-2208959998.3013067,1314993.90382875,0.0246
2025-01-21T12:00:35-0500,ezmsg.sigproc.affinetransform.CommonRereference,PREPROC/CAR,-2208959998.050632,1314993.904163791,0.0237
2025-01-21T12:00:35-0500,ezmsg.sigproc.decimate.ChebyForDecimate,PREPROC/DEC_HGA/FILTER,-2208959998.2003813,1314993.904577041,0.3750
2025-01-21T12:00:35-0500,ezmsg.sigproc.decimate.ChebyForDecimate,PREPROC/DEC_LFS/FILTER,-2208959998.2003813,1314993.90496675,0.3577
2025-01-21T12:00:35-0500,ezmsg.sigproc.bandpower.BandPower,PREPROC/BP_HGA,-2208959998.8773685,1314993.906610541,1.6138
2025-01-21T12:00:35-0500,ezmsg.sigproc.scaler.AdaptiveStandardScaler,PREPROC/SCALER_LFS,-2208959998.352425,1314993.906746625,0.0648
2025-01-21T12:00:35-0500,ezmsg.sigproc.scaler.AdaptiveStandardScaler,PREPROC/SCALER_HGA,-2208959999.024824,1314993.906825166,0.0352
2025-01-21T12:00:35-0500,ezmsg.sigproc.downsample.Downsample,PREPROC/DEC_HGA/DOWNSAMPLE,-2208959998.252155,1314993.907142458,0.0217
2025-01-21T12:00:35-0500,ezmsg.sigproc.downsample.Downsample,PREPROC/DEC_LFS/DOWNSAMPLE,-2208959998.254121,1314993.907195666,0.0158
2025-01-21T12:00:35-0500,ezmsg.sigproc.affinetransform.CommonRereference,PREPROC/CAR,-2208959998.0004964,1314993.907550083,0.0284
2025-01-21T12:00:35-0500,ezmsg.sigproc.decimate.ChebyForDecimate,PREPROC/DEC_HGA/FILTER,-2208959998.150574,1314993.907997666,0.4069
2025-01-21T12:00:35-0500,ezmsg.sigproc.decimate.ChebyForDecimate,PREPROC/DEC_LFS/FILTER,-2208959998.150574,1314993.908383958,0.3523
2025-01-21T12:00:35-0500,ezmsg.sigproc.bandpower.BandPower,PREPROC/BP_HGA,-2208959998.828216,1314993.909952875,1.5377
2025-01-21T12:00:35-0500,ezmsg.sigproc.scaler.AdaptiveStandardScaler,PREPROC/SCALER_LFS,-2208959998.3013067,1314993.910069666,0.0583
2025-01-21T12:00:35-0500,ezmsg.sigproc.scaler.AdaptiveStandardScaler,PREPROC/SCALER_HGA,-2208959998.9756727,1314993.910146416,0.0355
2025-01-21T12:00:35-0500,ezmsg.sigproc.downsample.Downsample,PREPROC/DEC_HGA/DOWNSAMPLE,-2208959998.201037,1314993.910440875,0.0245
2025-01-21T12:00:35-0500,ezmsg.sigproc.downsample.Downsample,PREPROC/DEC_LFS/DOWNSAMPLE,-2208959998.203003,1314993.910491333,0.0155
2025-01-21T12:00:35-0500,ezmsg.sigproc.affinetransform.CommonRereference,PREPROC/CAR,-2208959997.9503613,1314993.91085475,0.0383
2025-01-21T12:00:35-0500,ezmsg.sigproc.decimate.ChebyForDecimate,PREPROC/DEC_HGA/FILTER,-2208959998.100439,1314993.911260791,0.3660
2025-01-21T12:00:35-0500,ezmsg.sigproc.decimate.ChebyForDecimate,PREPROC/DEC_LFS/FILTER,-2208959998.100439,1314993.9116695,0.3743
2025-01-21T12:00:35-0500,ezmsg.sigproc.bandpower.BandPower,PREPROC/BP_HGA,-2208959998.779064,1314993.91315375,1.4530
2025-01-21T12:00:35-0500,ezmsg.sigproc.scaler.AdaptiveStandardScaler,PREPROC/SCALER_LFS,-2208959998.254121,1314993.913236208,0.0485
2025-01-21T12:00:35-0500,ezmsg.sigproc.scaler.AdaptiveStandardScaler,PREPROC/SCALER_HGA,-2208959998.9265203,1314993.913300375,0.0319
2025-01-21T12:00:35-0500,ezmsg.sigproc.downsample.Downsample,PREPROC/DEC_HGA/DOWNSAMPLE,-2208959998.1518846,1314993.913580791,0.0358
2025-01-21T12:00:35-0500,ezmsg.sigproc.downsample.Downsample,PREPROC/DEC_LFS/DOWNSAMPLE,-2208959998.1518846,1314993.913649791,0.0140
2025-01-21T12:00:35-0500,ezmsg.sigproc.affinetransform.CommonRereference,PREPROC/CAR,-2208959997.9005547,1314993.913993166,0.0243
2025-01-21T12:00:35-0500,ezmsg.sigproc.decimate.ChebyForDecimate,PREPROC/DEC_HGA/FILTER,-2208959998.050632,1314993.91438275,0.3502
2025-01-21T12:00:35-0500,ezmsg.sigproc.decimate.ChebyForDecimate,PREPROC/DEC_LFS/FILTER,-2208959998.050632,1314993.914771166,0.3545
2025-01-21T12:00:35-0500,ezmsg.sigproc.bandpower.BandPower,PREPROC/BP_HGA,-2208959998.7299123,1314993.91623775,1.4359
2025-01-21T12:00:35-0500,ezmsg.sigproc.scaler.AdaptiveStandardScaler,PREPROC/SCALER_LFS,-2208959998.203003,1314993.916336041,0.0606
2025-01-21T12:00:35-0500,ezmsg.sigproc.scaler.AdaptiveStandardScaler,PREPROC/SCALER_HGA,-2208959998.8773685,1314993.916401416,0.0320
2025-01-21T12:00:35-0500,ezmsg.sigproc.downsample.Downsample,PREPROC/DEC_HGA/DOWNSAMPLE,-2208959998.100767,1314993.916686791,0.0278
2025-01-21T12:00:35-0500,ezmsg.sigproc.downsample.Downsample,PREPROC/DEC_LFS/DOWNSAMPLE,-2208959998.100767,1314993.916733875,0.0144
2025-01-21T12:00:35-0500,ezmsg.sigproc.affinetransform.CommonRereference,PREPROC/CAR,-2208959997.850419,1314993.917102625,0.0395
2025-01-21T12:00:35-0500,ezmsg.sigproc.decimate.ChebyForDecimate,PREPROC/DEC_HGA/FILTER,-2208959998.0004964,1314993.917512916,0.3730
2025-01-21T12:00:35-0500,ezmsg.sigproc.decimate.ChebyForDecimate,PREPROC/DEC_LFS/FILTER,-2208959998.0004964,1314993.917914541,0.3705
2025-01-21T12:00:35-0500,ezmsg.sigproc.bandpower.BandPower,PREPROC/BP_HGA,-2208959998.68076,1314993.9192115,1.2648
2025-01-21T12:00:35-0500,ezmsg.sigproc.scaler.AdaptiveStandardScaler,PREPROC/SCALER_LFS,-2208959998.1518846,1314993.919302208,0.0535
2025-01-21T12:00:35-0500,ezmsg.sigproc.scaler.AdaptiveStandardScaler,PREPROC/SCALER_HGA,-2208959998.828216,1314993.919369583,0.0308
2025-01-21T12:00:35-0500,ezmsg.sigproc.downsample.Downsample,PREPROC/DEC_HGA/DOWNSAMPLE,-2208959998.0516148,1314993.919633916,0.0152
2025-01-21T12:00:35-0500,ezmsg.sigproc.downsample.Downsample,PREPROC/DEC_LFS/DOWNSAMPLE,-2208959998.0535808,1314993.919683041,0.0128
2025-01-21T12:00:35-0500,ezmsg.sigproc.affinetransform.CommonRereference,PREPROC/CAR,-2208959997.800612,1314993.920073666,0.0244
2025-01-21T12:00:35-0500,ezmsg.sigproc.decimate.ChebyForDecimate,PREPROC/DEC_HGA/FILTER,-2208959997.9503613,1314993.92046575,0.3508
2025-01-21T12:00:35-0500,ezmsg.sigproc.decimate.ChebyForDecimate,PREPROC/DEC_LFS/FILTER,-2208959997.9503613,1314993.920850291,0.3540
2025-01-21T12:00:35-0500,ezmsg.sigproc.bandpower.BandPower,PREPROC/BP_HGA,-2208959998.6316085,1314993.922329083,1.4103
2025-01-21T12:00:35-0500,ezmsg.sigproc.scaler.AdaptiveStandardScaler,PREPROC/SCALER_LFS,-2208959998.100767,1314993.922524541,0.0842
2025-01-21T12:00:35-0500,ezmsg.sigproc.scaler.AdaptiveStandardScaler,PREPROC/SCALER_HGA,-2208959998.779064,1314993.92260875,0.0348
2025-01-21T12:00:35-0500,ezmsg.sigproc.downsample.Downsample,PREPROC/DEC_HGA/DOWNSAMPLE,-2208959998.000497,1314993.923014583,0.0458
2025-01-21T12:00:35-0500,ezmsg.sigproc.downsample.Downsample,PREPROC/DEC_LFS/DOWNSAMPLE,-2208959998.002463,1314993.92307025,0.0150
2025-01-21T12:00:35-0500,ezmsg.sigproc.affinetransform.CommonRereference,PREPROC/CAR,-2208959997.750477,1314993.923505791,0.0536
2025-01-21T12:00:35-0500,ezmsg.sigproc.decimate.ChebyForDecimate,PREPROC/DEC_HGA/FILTER,-2208959997.9005547,1314993.923944291,0.3981
2025-01-21T12:00:35-0500,ezmsg.sigproc.decimate.ChebyForDecimate,PREPROC/DEC_LFS/FILTER,-2208959997.9005547,1314993.924454333,0.4752
2025-01-21T12:00:35-0500,ezmsg.sigproc.bandpower.BandPower,PREPROC/BP_HGA,-2208959998.582456,1314993.925972666,1.4845
2025-01-21T12:00:35-0500,ezmsg.sigproc.scaler.AdaptiveStandardScaler,PREPROC/SCALER_LFS,-2208959998.0535808,1314993.926057333,0.0497
2025-01-21T12:00:35-0500,ezmsg.sigproc.scaler.AdaptiveStandardScaler,PREPROC/SCALER_HGA,-2208959998.7299123,1314993.926123541,0.0334
2025-01-21T12:00:35-0500,ezmsg.sigproc.downsample.Downsample,PREPROC/DEC_HGA/DOWNSAMPLE,-2208959997.9513445,1314993.926431583,0.0179
2025-01-21T12:00:35-0500,ezmsg.sigproc.downsample.Downsample,PREPROC/DEC_LFS/DOWNSAMPLE,-2208959997.9513445,1314993.926479,0.0135
2025-01-21T12:00:35-0500,brnbci.sigproc.model.chang_text.unit.ChangTextDecoder,MODEL,0.0,1314993.927130625,0.5757
2025-01-21T12:00:35-0500,ezmsg.sigproc.affinetransform.CommonRereference,PREPROC/CAR,-2208959997.7003417,1314993.927475875,0.0283
2025-01-21T12:00:35-0500,ezmsg.sigproc.decimate.ChebyForDecimate,PREPROC/DEC_HGA/FILTER,-2208959997.850419,1314993.927872166,0.3564
2025-01-21T12:00:35-0500,ezmsg.sigproc.decimate.ChebyForDecimate,PREPROC/DEC_LFS/FILTER,-2208959997.850419,1314993.928268083,0.3560
2025-01-21T12:00:35-0500,ezmsg.sigproc.bandpower.BandPower,PREPROC/BP_HGA,-2208959998.533304,1314993.929569416,1.2684
2025-01-21T12:00:35-0500,ezmsg.sigproc.scaler.AdaptiveStandardScaler,PREPROC/SCALER_LFS,-2208959998.002463,1314993.929656458,0.0535
2025-01-21T12:00:35-0500,ezmsg.sigproc.scaler.AdaptiveStandardScaler,PREPROC/SCALER_HGA,-2208959998.68076,1314993.929723375,0.0322
2025-01-21T12:00:35-0500,ezmsg.sigproc.downsample.Downsample,PREPROC/DEC_HGA/DOWNSAMPLE,-2208959997.902193,1314993.929986541,0.0191
2025-01-21T12:00:35-0500,ezmsg.sigproc.downsample.Downsample,PREPROC/DEC_LFS/DOWNSAMPLE,-2208959997.9041586,1314993.930072083,0.0133
2025-01-21T12:00:35-0500,ezmsg.sigproc.affinetransform.CommonRereference,PREPROC/CAR,-2208959997.6505346,1314993.930431541,0.0384
2025-01-21T12:00:35-0500,ezmsg.sigproc.decimate.ChebyForDecimate,PREPROC/DEC_HGA/FILTER,-2208959997.800612,1314993.930831333,0.3626
2025-01-21T12:00:35-0500,ezmsg.sigproc.decimate.ChebyForDecimate,PREPROC/DEC_LFS/FILTER,-2208959997.800612,1314993.931298375,0.4133
2025-01-21T12:00:35-0500,ezmsg.sigproc.bandpower.BandPower,PREPROC/BP_HGA,-2208959998.4841523,1314993.93273725,1.3838
2025-01-21T12:00:35-0500,ezmsg.sigproc.scaler.AdaptiveStandardScaler,PREPROC/SCALER_LFS,-2208959997.9513445,1314993.932833166,0.0580
2025-01-21T12:00:35-0500,ezmsg.sigproc.scaler.AdaptiveStandardScaler,PREPROC/SCALER_HGA,-2208959998.6316085,1314993.932904791,0.0326
2025-01-21T12:00:35-0500,ezmsg.sigproc.downsample.Downsample,PREPROC/DEC_HGA/DOWNSAMPLE,-2208959997.8510747,1314993.933201958,0.0186
2025-01-21T12:00:35-0500,ezmsg.sigproc.downsample.Downsample,PREPROC/DEC_LFS/DOWNSAMPLE,-2208959997.8530407,1314993.933249333,0.0131
2025-01-21T12:00:35-0500,ezmsg.sigproc.affinetransform.CommonRereference,PREPROC/CAR,-2208959997.600399,1314993.93360625,0.0254
